"Fleet","Model","Year","Age","Selectivity","Relative_selectivity"
"Fishery","Model 23.2",1994,3,0.0813543,0.0571999184408133
"Fishery","Model 23.2",1994,4,0.490519,0.344882161037208
"Fishery","Model 23.2",1994,5,1.34073,0.942662485586523
"Fishery","Model 23.2",1994,6,1.23143,0.86581404505442
"Fishery","Model 23.2",1994,7,1.42228,1
"Fishery","Model 23.2",1994,8,1.37307,0.965400624349636
"Fishery","Model 23.2",1994,9,1.3314,0.936102595832044
"Fishery","Model 23.2",1994,10,1.2907,0.907486570858059
"Fishery","Model 23.2",1994,11,1.28899,0.90628427595129
"Fishery","Model 23.2",1994,12,1.2838,0.902635205444779
"Fishery","Model 23.2",1994,13,1.2838,0.902635205444779
"Fishery","Model 23.2",1994,14,1.2838,0.902635205444779
"Fishery","Model 23.2",1994,15,1.2838,0.902635205444779
"Fishery","Model 23.2",1995,1,0.000504991,0.000282321337723835
"Fishery","Model 23.2",1995,2,0.0154492,0.00863706246401038
"Fishery","Model 23.2",1995,3,0.0562114,0.031425664305561
"Fishery","Model 23.2",1995,4,0.226902,0.126852312560449
"Fishery","Model 23.2",1995,5,0.853746,0.477297046474834
"Fishery","Model 23.2",1995,6,1.78871,1
"Fishery","Model 23.2",1995,7,1.56702,0.876061519195398
"Fishery","Model 23.2",1995,8,1.51079,0.844625456334453
"Fishery","Model 23.2",1995,9,1.408,0.787159461287744
"Fishery","Model 23.2",1995,10,1.33215,0.744754599683571
"Fishery","Model 23.2",1995,11,1.28597,0.718937111102415
"Fishery","Model 23.2",1995,12,1.23863,0.692471110465084
"Fishery","Model 23.2",1995,13,1.23863,0.692471110465084
"Fishery","Model 23.2",1995,14,1.23863,0.692471110465084
"Fishery","Model 23.2",1995,15,1.23863,0.692471110465084
"Fishery","Model 23.2",1996,1,0.000470091,0.000240995683423732
"Fishery","Model 23.2",1996,2,0.0241279,0.0123693492325517
"Fishery","Model 23.2",1996,3,0.0699272,0.0358487045144621
"Fishery","Model 23.2",1996,4,0.0974538,0.0499604228399176
"Fishery","Model 23.2",1996,5,0.38451,0.197121940716285
"Fishery","Model 23.2",1996,6,1.18016,0.605017891747239
"Fishery","Model 23.2",1996,7,1.95062,1
"Fishery","Model 23.2",1996,8,1.92995,0.989403369185182
"Fishery","Model 23.2",1996,9,1.64932,0.845536291025417
"Fishery","Model 23.2",1996,10,1.44936,0.743025294521742
"Fishery","Model 23.2",1996,11,1.32197,0.677717853810583
"Fishery","Model 23.2",1996,12,1.23553,0.633403738298592
"Fishery","Model 23.2",1996,13,1.23553,0.633403738298592
"Fishery","Model 23.2",1996,14,1.23553,0.633403738298592
"Fishery","Model 23.2",1996,15,1.23553,0.633403738298592
"Fishery","Model 23.2",1997,1,0.000458159,0.000260490780803148
"Fishery","Model 23.2",1997,2,0.0365288,0.0207688065361632
"Fishery","Model 23.2",1997,3,0.0886826,0.0504213596538608
"Fishery","Model 23.2",1997,4,0.203628,0.115774691129899
"Fishery","Model 23.2",1997,5,0.416201,0.236635149502794
"Fishery","Model 23.2",1997,6,0.860291,0.489126862743983
"Fishery","Model 23.2",1997,7,1.4107,0.80206728336451
"Fishery","Model 23.2",1997,8,1.56917,0.892166951894157
"Fishery","Model 23.2",1997,9,1.75883,1
"Fishery","Model 23.2",1997,10,1.60845,0.914499980100408
"Fishery","Model 23.2",1997,11,1.48097,0.842019979190712
"Fishery","Model 23.2",1997,12,1.39152,0.791162306760745
"Fishery","Model 23.2",1997,13,1.39152,0.791162306760745
"Fishery","Model 23.2",1997,14,1.39152,0.791162306760745
"Fishery","Model 23.2",1997,15,1.39152,0.791162306760745
"Fishery","Model 23.2",1998,1,0.000436682,0.000258703997725065
"Fishery","Model 23.2",1998,2,0.025815,0.0152936088532904
"Fishery","Model 23.2",1998,3,0.120306,0.0712730159482452
"Fishery","Model 23.2",1998,4,0.263885,0.156333680892912
"Fishery","Model 23.2",1998,5,0.511026,0.30274769544302
"Fishery","Model 23.2",1998,6,1.16803,0.691977298040238
"Fishery","Model 23.2",1998,7,1.14867,0.680507831939146
"Fishery","Model 23.2",1998,8,1.50482,0.891502168297827
"Fishery","Model 23.2",1998,9,1.68796,1
"Fishery","Model 23.2",1998,10,1.58053,0.936355126898742
"Fishery","Model 23.2",1998,11,1.45733,0.863367615346335
"Fishery","Model 23.2",1998,12,1.38279,0.819207801132728
"Fishery","Model 23.2",1998,13,1.38279,0.819207801132728
"Fishery","Model 23.2",1998,14,1.38279,0.819207801132728
"Fishery","Model 23.2",1998,15,1.38279,0.819207801132728
"Fishery","Model 23.2",1999,1,0.000420584,0.000264784688995215
"Fishery","Model 23.2",1999,2,0.0197133,0.0124107907328129
"Fishery","Model 23.2",1999,3,0.296387,0.186594686476958
"Fishery","Model 23.2",1999,4,0.452486,0.284869050616973
"Fishery","Model 23.2",1999,5,0.637764,0.401513472676908
"Fishery","Model 23.2",1999,6,0.981122,0.617679425837321
"Fishery","Model 23.2",1999,7,1.5884,1
"Fishery","Model 23.2",1999,8,1.47082,0.925975824729287
"Fishery","Model 23.2",1999,9,1.41513,0.890915386552506
"Fishery","Model 23.2",1999,10,1.35839,0.855193905817174
"Fishery","Model 23.2",1999,11,1.33846,0.842646688491564
"Fishery","Model 23.2",1999,12,1.36022,0.856346008562075
"Fishery","Model 23.2",1999,13,1.36022,0.856346008562075
"Fishery","Model 23.2",1999,14,1.36022,0.856346008562075
"Fishery","Model 23.2",1999,15,1.36022,0.856346008562075
"Fishery","Model 23.2",2000,1,0.000391402,0.000214861252161502
"Fishery","Model 23.2",2000,2,0.0167874,0.00921549145005901
"Fishery","Model 23.2",2000,3,0.167438,0.0919155710482255
"Fishery","Model 23.2",2000,4,0.599789,0.329255894381467
"Fishery","Model 23.2",2000,5,0.954916,0.524203881096808
"Fishery","Model 23.2",2000,6,0.963004,0.528643811928746
"Fishery","Model 23.2",2000,7,1.4988,0.822770565146982
"Fishery","Model 23.2",2000,8,1.82165,1
"Fishery","Model 23.2",2000,9,1.4324,0.786320094419894
"Fishery","Model 23.2",2000,10,1.28057,0.702972579804024
"Fishery","Model 23.2",2000,11,1.25469,0.688765679466418
"Fishery","Model 23.2",2000,12,1.25239,0.687503087859907
"Fishery","Model 23.2",2000,13,1.25239,0.687503087859907
"Fishery","Model 23.2",2000,14,1.25239,0.687503087859907
"Fishery","Model 23.2",2000,15,1.25239,0.687503087859907
"Fishery","Model 23.2",2001,1,0.000361772,0.000216945615476412
"Fishery","Model 23.2",2001,2,0.0127537,0.00764807474348903
"Fishery","Model 23.2",2001,3,0.09978,0.0598355691215361
"Fishery","Model 23.2",2001,4,0.413554,0.24799798509208
"Fishery","Model 23.2",2001,5,1.15817,0.694525567142609
"Fishery","Model 23.2",2001,6,1.66757,1
"Fishery","Model 23.2",2001,7,1.59497,0.956463596730572
"Fishery","Model 23.2",2001,8,1.53691,0.921646467614553
"Fishery","Model 23.2",2001,9,1.38633,0.83134740970394
"Fishery","Model 23.2",2001,10,1.2584,0.754630990003418
"Fishery","Model 23.2",2001,11,1.21944,0.731267652932111
"Fishery","Model 23.2",2001,12,1.16294,0.697386016778906
"Fishery","Model 23.2",2001,13,1.16294,0.697386016778906
"Fishery","Model 23.2",2001,14,1.16294,0.697386016778906
"Fishery","Model 23.2",2001,15,1.16294,0.697386016778906
"Fishery","Model 23.2",2002,1,0.000347499,0.000191460559011344
"Fishery","Model 23.2",2002,2,0.015259,0.00840720885514521
"Fishery","Model 23.2",2002,3,0.109072,0.0600950969426829
"Fishery","Model 23.2",2002,4,0.414414,0.228328530735707
"Fishery","Model 23.2",2002,5,0.937162,0.516345544603552
"Fishery","Model 23.2",2002,6,1.81499,1
"Fishery","Model 23.2",2002,7,1.75938,0.9693607127312
"Fishery","Model 23.2",2002,8,1.65384,0.911211632020011
"Fishery","Model 23.2",2002,9,1.46544,0.807409407214365
"Fishery","Model 23.2",2002,10,1.25072,0.689105725100414
"Fishery","Model 23.2",2002,11,1.14762,0.632301004413247
"Fishery","Model 23.2",2002,12,1.10794,0.610438625006198
"Fishery","Model 23.2",2002,13,1.10794,0.610438625006198
"Fishery","Model 23.2",2002,14,1.10794,0.610438625006198
"Fishery","Model 23.2",2002,15,1.10794,0.610438625006198
"Fishery","Model 23.2",2003,1,0.000333285,0.000177960807347287
"Fishery","Model 23.2",2003,2,0.0115616,0.00617343015805211
"Fishery","Model 23.2",2003,3,0.220305,0.117634023921401
"Fishery","Model 23.2",2003,4,0.400769,0.213994553609569
"Fishery","Model 23.2",2003,5,0.994351,0.53094350704827
"Fishery","Model 23.2",2003,6,1.55889,0.832384664673217
"Fishery","Model 23.2",2003,7,1.8728,1
"Fishery","Model 23.2",2003,8,1.77091,0.945594831268689
"Fishery","Model 23.2",2003,9,1.5077,0.805051260145237
"Fishery","Model 23.2",2003,10,1.26769,0.67689555745408
"Fishery","Model 23.2",2003,11,1.09496,0.584664673216574
"Fishery","Model 23.2",2003,12,1.07493,0.573969457496796
"Fishery","Model 23.2",2003,13,1.07493,0.573969457496796
"Fishery","Model 23.2",2003,14,1.07493,0.573969457496796
"Fishery","Model 23.2",2003,15,1.07493,0.573969457496796
"Fishery","Model 23.2",2004,1,0.000314384,0.000176361627052468
"Fishery","Model 23.2",2004,2,0.0100353,0.00562955441739921
"Fishery","Model 23.2",2004,3,0.109209,0.0612635405388728
"Fishery","Model 23.2",2004,4,0.802906,0.450410353358278
"Fishery","Model 23.2",2004,5,0.993378,0.557260421516765
"Fishery","Model 23.2",2004,6,1.33595,0.749434817486719
"Fishery","Model 23.2",2004,7,1.78261,1
"Fishery","Model 23.2",2004,8,1.75384,0.983860743516529
"Fishery","Model 23.2",2004,9,1.53273,0.859823517202304
"Fishery","Model 23.2",2004,10,1.29291,0.72529044490943
"Fishery","Model 23.2",2004,11,1.14135,0.640269043705578
"Fishery","Model 23.2",2004,12,1.06119,0.595301271730777
"Fishery","Model 23.2",2004,13,1.06119,0.595301271730777
"Fishery","Model 23.2",2004,14,1.06119,0.595301271730777
"Fishery","Model 23.2",2004,15,1.06119,0.595301271730777
"Fishery","Model 23.2",2005,1,0.000298339,0.000173513434919158
"Fishery","Model 23.2",2005,2,0.0111588,0.00648993835058741
"Fishery","Model 23.2",2005,3,0.108918,0.0633465162265907
"Fishery","Model 23.2",2005,4,0.573527,0.333562289170641
"Fishery","Model 23.2",2005,5,1.53094,0.890391997208328
"Fishery","Model 23.2",2005,6,1.7194,1
"Fishery","Model 23.2",2005,7,1.60344,0.932557869024078
"Fishery","Model 23.2",2005,8,1.49954,0.872129812725369
"Fishery","Model 23.2",2005,9,1.44667,0.841380714202629
"Fishery","Model 23.2",2005,10,1.30139,0.756886123066186
"Fishery","Model 23.2",2005,11,1.14431,0.665528672792835
"Fishery","Model 23.2",2005,12,1.0151,0.59038036524369
"Fishery","Model 23.2",2005,13,1.0151,0.59038036524369
"Fishery","Model 23.2",2005,14,1.0151,0.59038036524369
"Fishery","Model 23.2",2005,15,1.0151,0.59038036524369
"Fishery","Model 23.2",2006,1,0.000283953,0.000167690099922047
"Fishery","Model 23.2",2006,2,0.0126224,0.00745423192308601
"Fishery","Model 23.2",2006,3,0.19568,0.115559965039095
"Fishery","Model 23.2",2006,4,0.547428,0.323286797533839
"Fishery","Model 23.2",2006,5,1.16471,0.687826282096709
"Fishery","Model 23.2",2006,6,1.69332,1
"Fishery","Model 23.2",2006,7,1.5722,0.928471877731321
"Fishery","Model 23.2",2006,8,1.51018,0.891845605083505
"Fishery","Model 23.2",2006,9,1.38903,0.820299766139891
"Fishery","Model 23.2",2006,10,1.30261,0.769263931212057
"Fishery","Model 23.2",2006,11,1.20429,0.711200481893558
"Fishery","Model 23.2",2006,12,1.10191,0.650739375900598
"Fishery","Model 23.2",2006,13,1.10191,0.650739375900598
"Fishery","Model 23.2",2006,14,1.10191,0.650739375900598
"Fishery","Model 23.2",2006,15,1.10191,0.650739375900598
"Fishery","Model 23.2",2007,1,0.000264264,0.000157910021451918
"Fishery","Model 23.2",2007,2,0.0121354,0.00725146548272792
"Fishery","Model 23.2",2007,3,0.181625,0.108529378372403
"Fishery","Model 23.2",2007,4,0.540852,0.323184205651595
"Fishery","Model 23.2",2007,5,1.08722,0.64966447765475
"Fishery","Model 23.2",2007,6,1.67351,1
"Fishery","Model 23.2",2007,7,1.58352,0.946226792788809
"Fishery","Model 23.2",2007,8,1.39929,0.836140805851175
"Fishery","Model 23.2",2007,9,1.32116,0.789454499823724
"Fishery","Model 23.2",2007,10,1.27257,0.760419716643462
"Fishery","Model 23.2",2007,11,1.22996,0.734958261378779
"Fishery","Model 23.2",2007,12,1.17447,0.701800407526695
"Fishery","Model 23.2",2007,13,1.17447,0.701800407526695
"Fishery","Model 23.2",2007,14,1.17447,0.701800407526695
"Fishery","Model 23.2",2007,15,1.17447,0.701800407526695
"Fishery","Model 23.2",2008,1,0.00023559,0.00014934579202272
"Fishery","Model 23.2",2008,2,0.00974877,0.00617996424677333
"Fishery","Model 23.2",2008,3,0.0966131,0.0612452138854375
"Fishery","Model 23.2",2008,4,0.429411,0.272213276871973
"Fishery","Model 23.2",2008,5,0.907845,0.575503334432132
"Fishery","Model 23.2",2008,6,1.57748,1
"Fishery","Model 23.2",2008,7,1.52697,0.967980576615868
"Fishery","Model 23.2",2008,8,1.4404,0.913101909374445
"Fishery","Model 23.2",2008,9,1.38194,0.876042802444405
"Fishery","Model 23.2",2008,10,1.23895,0.785398230088496
"Fishery","Model 23.2",2008,11,1.29966,0.823883662550397
"Fishery","Model 23.2",2008,12,1.27269,0.806786773841824
"Fishery","Model 23.2",2008,13,1.27269,0.806786773841824
"Fishery","Model 23.2",2008,14,1.27269,0.806786773841824
"Fishery","Model 23.2",2008,15,1.27269,0.806786773841824
"Fishery","Model 23.2",2009,1,0.000215712,0.000150826457838065
"Fishery","Model 23.2",2009,2,0.00660668,0.00461940987274507
"Fishery","Model 23.2",2009,3,0.112632,0.0787526220109076
"Fishery","Model 23.2",2009,4,0.43532,0.304377010208362
"Fishery","Model 23.2",2009,5,0.754573,0.527599636414488
"Fishery","Model 23.2",2009,6,1.36805,0.956544539225283
"Fishery","Model 23.2",2009,7,1.37986,0.964802125576843
"Fishery","Model 23.2",2009,8,1.36057,0.951314501468326
"Fishery","Model 23.2",2009,9,1.33145,0.930953712767445
"Fishery","Model 23.2",2009,10,1.36318,0.953139421059992
"Fishery","Model 23.2",2009,11,1.4302,1
"Fishery","Model 23.2",2009,12,1.36434,0.953950496434065
"Fishery","Model 23.2",2009,13,1.36434,0.953950496434065
"Fishery","Model 23.2",2009,14,1.36434,0.953950496434065
"Fishery","Model 23.2",2009,15,1.36434,0.953950496434065
"Fishery","Model 23.2",2010,1,0.00021703,0.000153515876440339
"Fishery","Model 23.2",2010,2,0.00688068,0.0048670396751855
"Fishery","Model 23.2",2010,3,0.0596299,0.0421791289708785
"Fishery","Model 23.2",2010,4,0.657607,0.465157420440961
"Fishery","Model 23.2",2010,5,0.875423,0.619229272916328
"Fishery","Model 23.2",2010,6,1.04113,0.73644189484555
"Fishery","Model 23.2",2010,7,1.23381,0.872733831778345
"Fishery","Model 23.2",2010,8,1.41373,1
"Fishery","Model 23.2",2010,9,1.3982,0.989014875542006
"Fishery","Model 23.2",2010,10,1.35716,0.959985287148182
"Fishery","Model 23.2",2010,11,1.33683,0.945604889193835
"Fishery","Model 23.2",2010,12,1.40485,0.993718744031746
"Fishery","Model 23.2",2010,13,1.40485,0.993718744031746
"Fishery","Model 23.2",2010,14,1.40485,0.993718744031746
"Fishery","Model 23.2",2010,15,1.40485,0.993718744031746
"Fishery","Model 23.2",2011,1,0.000213388,0.000149405216173639
"Fishery","Model 23.2",2011,2,0.00645557,0.00451991598109575
"Fishery","Model 23.2",2011,3,0.0595825,0.04171713635568
"Fishery","Model 23.2",2011,4,0.213984,0.149822510064765
"Fishery","Model 23.2",2011,5,1.27526,0.892882898652197
"Fishery","Model 23.2",2011,6,1.42825,1
"Fishery","Model 23.2",2011,7,1.35937,0.951773148958516
"Fishery","Model 23.2",2011,8,1.34807,0.943861368807982
"Fishery","Model 23.2",2011,9,1.33843,0.937111850166287
"Fishery","Model 23.2",2011,10,1.41074,0.98774024155435
"Fishery","Model 23.2",2011,11,1.35159,0.94632592333275
"Fishery","Model 23.2",2011,12,1.30201,0.911612112725363
"Fishery","Model 23.2",2011,13,1.30201,0.911612112725363
"Fishery","Model 23.2",2011,14,1.30201,0.911612112725363
"Fishery","Model 23.2",2011,15,1.30201,0.911612112725363
"Fishery","Model 23.2",2012,1,0.000213521,0.000148399046447461
"Fishery","Model 23.2",2012,2,0.00826759,0.00574605061056553
"Fishery","Model 23.2",2012,3,0.0731232,0.0508212922999937
"Fishery","Model 23.2",2012,4,0.405616,0.281906827074776
"Fishery","Model 23.2",2012,5,0.439819,0.305678224668654
"Fishery","Model 23.2",2012,6,1.4185,0.985870464196604
"Fishery","Model 23.2",2012,7,1.40045,0.973325549230972
"Fishery","Model 23.2",2012,8,1.40342,0.975389726374902
"Fishery","Model 23.2",2012,9,1.3676,0.950494499002662
"Fishery","Model 23.2",2012,10,1.34255,0.933084520061439
"Fishery","Model 23.2",2012,11,1.38511,0.962664109033034
"Fishery","Model 23.2",2012,12,1.43883,1
"Fishery","Model 23.2",2012,13,1.43883,1
"Fishery","Model 23.2",2012,14,1.43883,1
"Fishery","Model 23.2",2012,15,1.43883,1
"Fishery","Model 23.2",2013,1,0.000209204,0.000137612482239646
"Fishery","Model 23.2",2013,2,0.00654072,0.00430242593274746
"Fishery","Model 23.2",2013,3,0.0722479,0.0475240093669421
"Fishery","Model 23.2",2013,4,0.339568,0.223364731884439
"Fishery","Model 23.2",2013,5,0.704286,0.463272904278272
"Fishery","Model 23.2",2013,6,0.747548,0.491730253117929
"Fishery","Model 23.2",2013,7,1.14981,0.756334526127454
"Fishery","Model 23.2",2013,8,1.45706,0.958440772509604
"Fishery","Model 23.2",2013,9,1.47923,0.973023996211125
"Fishery","Model 23.2",2013,10,1.48034,0.973754144082513
"Fishery","Model 23.2",2013,11,1.48221,0.974984213018997
"Fishery","Model 23.2",2013,12,1.52024,1
"Fishery","Model 23.2",2013,13,1.52024,1
"Fishery","Model 23.2",2013,14,1.52024,1
"Fishery","Model 23.2",2013,15,1.52024,1
"Fishery","Model 23.2",2014,1,0.000205754,0.000134924194732977
"Fishery","Model 23.2",2014,2,0.00747957,0.00490476471514007
"Fishery","Model 23.2",2014,3,0.0707712,0.0464085615360403
"Fishery","Model 23.2",2014,4,0.296859,0.194666745357255
"Fishery","Model 23.2",2014,5,0.64023,0.419833962858042
"Fishery","Model 23.2",2014,6,1.01436,0.66517154548316
"Fishery","Model 23.2",2014,7,1.33904,0.878082048053719
"Fishery","Model 23.2",2014,8,1.28765,0.84438280348337
"Fishery","Model 23.2",2014,9,1.30115,0.8532354947015
"Fishery","Model 23.2",2014,10,1.47291,0.96586795719232
"Fishery","Model 23.2",2014,11,1.4695,0.96363183296611
"Fishery","Model 23.2",2014,12,1.52496,1
"Fishery","Model 23.2",2014,13,1.52496,1
"Fishery","Model 23.2",2014,14,1.52496,1
"Fishery","Model 23.2",2014,15,1.52496,1
"Fishery","Model 23.2",2015,1,0.000214664,0.000136197751440246
"Fishery","Model 23.2",2015,2,0.004801,0.00304608786133036
"Fishery","Model 23.2",2015,3,0.219193,0.13907126360937
"Fishery","Model 23.2",2015,4,0.377306,0.239389132807147
"Fishery","Model 23.2",2015,5,0.557997,0.354032053396949
"Fishery","Model 23.2",2015,6,0.95624,0.606705073217775
"Fishery","Model 23.2",2015,7,1.20911,0.767143364718422
"Fishery","Model 23.2",2015,8,1.1977,0.759904068218156
"Fishery","Model 23.2",2015,9,1.20131,0.762194502956628
"Fishery","Model 23.2",2015,10,1.44752,0.91840722787605
"Fishery","Model 23.2",2015,11,1.5241,0.966994898865569
"Fishery","Model 23.2",2015,12,1.57612,1
"Fishery","Model 23.2",2015,13,1.57612,1
"Fishery","Model 23.2",2015,14,1.57612,1
"Fishery","Model 23.2",2015,15,1.57612,1
"Fishery","Model 23.2",2016,1,0.000222234,0.000154983541620174
"Fishery","Model 23.2",2016,2,0.0043846,0.00305777170274492
"Fishery","Model 23.2",2016,3,0.0491324,0.0342643941084579
"Fishery","Model 23.2",2016,4,1.05221,0.733799654095068
"Fishery","Model 23.2",2016,5,0.720492,0.502463177862084
"Fishery","Model 23.2",2016,6,0.927566,0.646874302611024
"Fishery","Model 23.2",2016,7,1.06502,0.742733206873466
"Fishery","Model 23.2",2016,8,1.42673,0.994985773264896
"Fishery","Model 23.2",2016,9,1.30332,0.908920999776835
"Fishery","Model 23.2",2016,10,1.28663,0.897281577772818
"Fishery","Model 23.2",2016,11,1.4286,0.996289890649409
"Fishery","Model 23.2",2016,12,1.43392,1
"Fishery","Model 23.2",2016,13,1.43392,1
"Fishery","Model 23.2",2016,14,1.43392,1
"Fishery","Model 23.2",2016,15,1.43392,1
"Fishery","Model 23.2",2017,1,0.000230982,0.000166564748979621
"Fishery","Model 23.2",2017,2,0.00512065,0.00369258116157319
"Fishery","Model 23.2",2017,3,0.0368499,0.0265730418102889
"Fishery","Model 23.2",2017,4,0.342611,0.247062174596536
"Fishery","Model 23.2",2017,5,1.29534,0.934090024085265
"Fishery","Model 23.2",2017,6,1.28719,0.928212931046916
"Fishery","Model 23.2",2017,7,1.28137,0.924016037613395
"Fishery","Model 23.2",2017,8,1.31397,0.947524409766791
"Fishery","Model 23.2",2017,9,1.38674,1
"Fishery","Model 23.2",2017,10,1.3417,0.967520948411382
"Fishery","Model 23.2",2017,11,1.31743,0.950019470124176
"Fishery","Model 23.2",2017,12,1.34786,0.97196302118638
"Fishery","Model 23.2",2017,13,1.34786,0.97196302118638
"Fishery","Model 23.2",2017,14,1.34786,0.97196302118638
"Fishery","Model 23.2",2017,15,1.34786,0.97196302118638
"Fishery","Model 23.2",2018,1,0.000240726,0.000152433479819151
"Fishery","Model 23.2",2018,2,0.006222,0.00393991970719722
